행정구역_x,행정구역분류,2023년_계_총세대수,2023년_계_총인구수,2023년_세대수(전체세대),지역별 1인세대 / 지역별 전체세대,지역별 1인가구 / 전체인구비,지역별 1인가구수 / 전국 1인가구수비,sum_과학·기술,sum_교육,sum_보건의료,sum_부동산,sum_소매,sum_수리·개인,sum_숙박,sum_시설관리·임대,sum_예술·스포츠,sum_음식,sum_all_shop,count_bus,count_도시철도,count_transport,단독다가구 월세 단위면적당 보증금,단독다가구 단위면적당 월세금,단독다가구 전세 단위면적당 보증금,아파트 월세 단위면적당 보증금,아파트 단위면적당 월세금,아파트 전세 단위면적당 보증금,연립다세대 월세 단위면적당 보증금,연립다세대 단위면적당 월세금,연립다세대 전세 단위면적당 보증금,오피스텔 월세 단위면적당 보증금,오피스텔 단위면적당 월세금,오피스텔 전세 단위면적당 보증금,평균 월세 단위면적당 보증금,평균 단위면적당 월세금,평균 전세 단위면적당 보증금
인천광역시 미추홀구 주안8동,23090720,3389,19472,8959,37.82788258,17.40447823,0.0003,47,33,10,34,139,113,0,23,38,161,687,28,0,28,13.279784875742267,0.8187063150549402,147.74462344413763,26.030903240896453,1.0364190991163966,256.53955798747444,22.91907115976846,1.0165346541018947,190.72434991813373,11.186343723451596,1.2050797388735135,438.8235336550541,18.35402574996469,1.0191849517866864,258.4580163
인천광역시 미추홀구 관교동,23090730,2129,14322,6250,34.064,14.86524228,0.0002,34,21,1,15,339,75,0,22,4,121,756,47,1,48,13.042143115638735,0.95315381,127.9290252121289,46.97430229345122,1.040803168462743,240.5041241684727,15.07739310424518,0.9300500639508072,197.2480313254552,70.66311338418919,1.7685549717663267,438.8235336550541,36.43923797438108,1.1731405035449691,251.12617859027773
인천광역시 미추홀구 문학동,23090740,4265,14068,7682,55.51939599,30.31703156,0.0004,35,17,0,26,129,87,0,28,25,153,644,32,0,32,13.66228397,1.164343804050643,138.42724874807016,25.043826696719258,1.0184489523332498,217.04649803823355,25.32863509,1.0502439902142622,186.64201433460352,70.66311338418919,1.7685549717663267,438.8235336550541,33.67446478522711,1.2503979295911205,245.23482369399036
인천광역시 미추홀구 숭의1.3동,23090750,3115,15733,7540,41.31299735,19.79914829,0.0003,69,17,4,22,141,87,8,26,24,150,768,24,0,24,22.183629277958616,0.9032671941817356,145.1547068412463,38.41118560272661,1.3572642013189478,292.5495247697525,24.43763219065803,1.163503329500844,221.4922334015997,27.624093371765515,1.4202374632046026,228.1939681,28.164135110777192,1.2110680470515325,221.84760827814964
인천광역시 미추홀구 용현1.4동,23090760,7087,17253,10835,65.40839871,41.07691416,0.0007,66,20,1,72,229,139,46,47,79,516,1484,40,0,40,16.640767515518373,1.3453574610325014,185.4136395116046,23.16507399813455,1.034117986953378,182.89383567954863,19.329314966728404,1.1405813840299142,174.8797035978564,38.38622114929049,2.573642054419074,474.608448,24.380344407417954,1.5234247216087171,254.44890669725245
인천광역시 미추홀구 도화2.3동,23090770,5303,31316,14035,37.78411115,16.93383574,0.0005,121,50,8,50,234,160,3,26,54,400,1421,86,2,88,13.31958153584261,0.9221524575862164,116.43228359895603,104.28725636650654,0.7296020867375178,304.1829202,21.766347890015613,0.9298395644186148,161.19817852616322,29.19280499,1.8345829104131623,391.4431466580053,42.1414977,1.104044254788878,243.31413224578117
인천광역시 강화군 강화읍,23510110,4498,22299,10669,42.1595276,20.17130813,0.0005,93,46,13,98,587,200,30,37,55,540,2074,167,0,167,20.521042852417008,1.0594190263090837,155.44625451513352,22.50893485350469,1.1775108780994468,124.12923474315748,18.526448788128604,0.8518419802300796,159.63543532654623,31.09369720909312,1.4955180531773675,438.8235336550541,23.162530925785852,1.1460724844539945,219.50861455997284
인천광역시 강화군 선원면,23510310,1395,7931,3646,38.26110806,17.58920691,0.0001,22,13,0,25,73,44,18,8,11,109,1064,118,0,118,28.72794606161752,0.6259544799168971,157.56441374071383,90.22630850357524,1.0725660560643984,345.9686892762819,33.50083752093802,0.8375209380234505,168.4028068504593,70.66311338418919,1.7685549717663267,438.8235336550541,55.77955136757999,1.076149111442768,277.6898608806273
인천광역시 강화군 불은면,23510320,1336,5067,2772,48.1962482,26.3666864,0.0001,19,5,0,20,55,6,17,3,2,61,955,138,0,138,24.71586895165903,0.5751943823435914,143.33134378164314,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,63.97472976090534,1.1340727401620678,299.1565451953024
인천광역시 강화군 길상면,23510330,1634,7232,3662,44.620426,22.59402655,0.0002,36,15,2,74,157,36,105,12,17,311,1631,238,0,238,19.352368406629413,1.0516672205787083,103.7393758554698,18.162393162393165,0.9971509971509972,345.9686892762819,25.44768299121008,0.9109869070514988,155.70557168481287,70.66311338418919,1.7685549717663267,438.8235336550541,33.40638948610546,1.1820900241368828,261.0592926179047
인천광역시 강화군 화도면,23510340,1223,4552,2475,49.41414141,26.86731107,0.0001,13,7,0,14,81,11,300,6,11,216,1480,137,0,137,18.92576634534274,0.5619589463304265,118.66648843476892,90.22630850357524,1.0725660560643984,345.9686892762819,26.971769291298017,0.7119688352298099,170.33676889493367,70.66311338418919,1.7685549717663267,438.8235336550541,51.69673938110129,1.0287622023477403,268.44887006525965
인천광역시 강화군 양도면,23510350,981,4215,2205,44.48979592,23.27402135,0.0001,11,9,0,8,43,15,39,6,4,61,1605,120,0,120,12.458930630725233,0.7514192760438692,141.49305774796957,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,60.91049518067189,1.1781289635871373,298.6969736868839
인천광역시 강화군 내가면,23510360,776,3029,1653,46.94494858,25.61901618,0.0001,6,4,0,6,56,15,69,3,7,93,1170,98,0,98,50.89415094,0.7310852686613927,201.12249884079765,90.22630850357524,1.0725660560643984,345.9686892762819,17.067008121041606,0.8087614706671175,170.2095468643619,70.66311338418919,1.7685549717663267,438.8235336550541,57.21264524,1.0952419417898087,289.0310671591239
인천광역시 강화군 하점면,23510370,937,4009,2085,44.94004796,23.37241207,0.0001,9,4,1,8,36,5,11,4,0,46,1058,105,0,105,18.85775862068965,0.3367456896551724,207.2269337,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,62.51020218,1.074460566989963,315.1304426748916
인천광역시 강화군 양사면,23510380,491,1913,1028,47.76264591,25.66649242,0.0,5,2,0,2,8,1,6,1,0,10,930,104,0,104,17.982647476958928,0.7212155648579156,76.68955791631315,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,62.29142439223032,1.1705780357906488,282.49609872896986
인천광역시 강화군 송해면,23510390,702,3252,1664,42.1875,21.58671587,0.0001,9,2,1,4,21,5,21,7,4,26,1240,88,0,88,23.617920556440705,0.5991989435928184,157.0383571653148,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,63.70024266210076,1.1400738804743744,302.5832985412202
인천광역시 강화군 교동면,23510400,720,2755,1537,46.84450228,26.13430127,0.0001,1,0,0,8,54,9,12,0,2,83,997,94,0,94,30.042395169807552,0.4787767941591028,83.79575659775574,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,65.30636131544247,1.1099683431159455,284.2726483993305
인천광역시 강화군 삼산면,23510410,627,2100,1206,51.99004975,29.85714286,0.0001,8,4,0,10,54,2,84,3,11,96,1375,100,0,100,30.47787718808734,0.9557875458834236,181.48820326678765,90.22630850357524,1.0725660560643984,345.9686892762819,39.624207202335135,0.8852863043112102,136.78189505098234,70.66311338418919,1.7685549717663267,438.8235336550541,57.74787656954672,1.1705487195063398,275.7655803122765
인천광역시 강화군 서도면,23510420,232,651,403,57.56823821,35.6374808,0.0,0,0,0,0,5,0,14,1,0,9,525,0,0,0,32.47657490467508,1.015736515661621,178.45337422464067,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,65.91490624915934,1.2442082734915751,307.9370528060517
인천광역시 옹진군 북도면,23520310,659,2131,1208,54.55298013,30.92444862,0.0001,5,0,0,12,29,1,62,3,6,57,318,0,0,0,5.425923837,0.6340739069959777,178.45337422464067,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,59.152243482240586,1.1487926213251642,307.9370528060517
인천광역시 옹진군 연평면,23520320,1143,2085,1500,76.2,54.82014388,0.0001,0,0,0,0,24,8,17,1,4,55,250,0,0,0,15.386982612709648,0.7693491306354825,178.45337422464067,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,61.64250818,1.1826114272350403,307.9370528060517
인천광역시 옹진군 백령면,23520330,1842,4875,2929,62.8883578,37.78461538,0.0002,3,3,1,4,47,25,55,21,13,149,600,0,0,0,5.240400939933765,0.8677626857989112,77.36943907156673,90.22630850357524,1.0725660560643984,345.9686892762819,24.542910447761194,0.4011194029850746,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,47.66818331886484,1.0275007791536777,282.66606901778323
인천광역시 옹진군 대청면,23520340,649,1422,953,68.10073452,45.63994374,0.0001,3,0,0,0,16,4,28,4,2,22,312,0,0,0,32.47657490467508,1.015736515661621,178.45337422464067,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,65.91490624915934,1.2442082734915751,307.9370528060517
인천광역시 옹진군 덕적면,23520350,749,1940,1222,61.29296236,38.60824742,0.0001,5,1,0,2,27,2,39,2,3,32,461,0,0,0,0.0,1.0976874003189794,161.7398403407441,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,57.795762522990586,1.2646959946559149,303.7586693350776
인천광역시 옹진군 자월면,23520360,497,1348,836,59.44976077,36.8694362,0.0001,3,0,0,2,17,1,62,1,3,32,463,0,0,0,32.47657490467508,1.015736515661621,178.45337422464067,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,65.91490624915934,1.2442082734915751,307.9370528060517
인천광역시 옹진군 영흥면,23520370,2128,6576,3789,56.16257588,32.36009732,0.0002,18,11,2,23,112,25,282,18,37,218,1190,126,0,126,9.338522338,0.9767400127458954,151.11600814804652,90.22630850357524,1.0725660560643984,345.9686892762819,26.014847008689507,1.0231065236872794,163.50629950283445,70.66311338418919,1.7685549717663267,438.8235336550541,49.06069780861348,1.2102418910659751,274.8536326455543
광주광역시 동구 충장동,24010510,3515,5358,4270,82.31850117,65.60283688,0.0004,270,110,22,64,1484,254,60,145,103,816,3719,33,1,34,21.56901659406154,1.3325620125123283,263.5007627287607,31.837984632721284,1.8340773193023967,320.6681169767608,59.766669088691856,0.6929035638899241,169.7328623783014,33.09134615969246,1.5760162423617905,359.93677389170216,36.56625411879179,1.358889785,278.45962899388127
광주광역시 동구 동명동,24010540,1674,3653,2415,69.31677019,45.82534903,0.0002,68,39,3,12,116,51,20,12,15,288,1060,10,0,10,13.451997203033644,1.3602188131107316,169.14690752062512,90.22630850357524,1.0725660560643984,345.9686892762819,25.84896989359616,1.182694370238932,102.73791765602664,42.20776473,1.2879297577488626,337.16909287164765,42.93376008255126,1.225852249290731,238.75565183114531
광주광역시 동구 계림1동,24010560,3113,10344,5673,54.87396439,30.09474091,0.0003,60,38,9,46,221,71,26,32,30,152,1162,22,0,22,27.51220902,0.8080421404121837,146.89231726119198,51.13504912006682,1.3259681288560798,441.1956725711405,3.1496062992125986,1.763779527559055,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,38.11499445586715,1.4165861921484113,323.8535343889042
광주광역시 동구 계림2동,24010580,1834,13351,5668,32.35709245,13.73679874,0.0002,18,19,8,50,80,55,0,6,5,79,867,14,0,14,39.23638916889045,0.8808689931232527,132.99832517875024,70.89864370385396,1.1122441795444034,454.6671770747559,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,62.77294361528288,1.2204109237269842,323.74791249419764
광주광역시 동구 산수1동,24010590,2288,7980,4326,52.88950532,28.6716792,0.0002,50,21,5,30,153,61,3,17,18,153,1140,15,0,15,24.86578696657527,0.812216636,144.05952414970403,15.638996902227492,1.3136757397871095,396.8551853909249,41.79093721145299,0.9219038585926098,109.0518779198305,70.66311338418919,1.7685549717663267,438.8235336550541,38.23970861611124,1.2040878015365115,272.1975302788784
광주광역시 동구 산수2동,24010610,1882,9814,4666,40.33433348,19.17668637,0.0002,18,15,4,15,61,44,0,8,11,82,881,12,0,12,36.11347436879143,0.5745653261432431,88.43054599117933,33.44233024608353,0.5022241716920649,345.9686892762819,31.063472395276325,0.6166451006961045,108.83791416959428,70.66311338418919,1.7685549717663267,438.8235336550541,42.82059759858512,0.8654973925744347,245.5151707730274
광주광역시 동구 지산1동,24010620,1535,4120,2449,62.67864434,37.25728155,0.0002,272,12,2,28,83,48,10,13,26,204,1407,7,0,7,17.75626012957256,1.2147884719901063,133.22193779408352,90.22630850357524,1.0725660560643984,345.9686892762819,12.258273527682352,1.6447357159045366,268.5026140682301,8.107012565869477,1.0133765707336846,438.8235336550541,32.08696368,1.2363667036731814,296.62919369841245
광주광역시 동구 지산2동,24010630,1293,4260,2350,55.0212766,30.35211268,0.0001,134,10,1,23,36,18,3,6,5,86,975,16,0,16,20.41034195897016,0.9536630252788494,334.6514273448976,85.40093491549803,0.4944264653002517,210.8517828,11.883764316709428,1.0164840944743392,181.4474637,8.861320336730172,1.2405848471422245,438.8235336550541,31.63909038197695,0.926289608048916,291.4435518669369
광주광역시 동구 서남동,24010640,1855,3011,2289,81.03975535,61.60743939,0.0002,278,22,12,16,193,56,17,53,20,347,1690,25,1,26,18.60959230241355,1.3900823203483692,173.12070228178962,90.22630850357524,1.0725660560643984,345.9686892762819,22.456815752295714,2.245687101573913,268.5026140682301,26.650076465054774,1.7143735150874946,441.4623212374401,39.48569825583482,1.6056772482685435,307.26358171593546
광주광역시 동구 학동,24010680,1447,7320,3487,41.49698882,19.76775956,0.0001,23,6,16,24,188,36,22,5,15,133,1231,17,2,19,10.684406482285535,1.2311850461309672,178.45337422464067,73.16648942610362,1.306774703459546,494.5477811701248,75.73446273760487,1.3954993458010556,106.70731707317074,70.66311338418919,1.7685549717663267,438.8235336550541,57.562118007545806,1.4255035167894738,304.6330015307476
광주광역시 동구 학운동,24010710,1993,11000,5167,38.57170505,18.11818182,0.0002,19,16,9,17,127,61,1,3,30,175,1276,13,0,13,24.30514407040173,1.232212669081505,118.42966717510936,25.60390886727961,0.702228825,183.7007348029392,47.08740835613148,0.9417481671226297,124.61428910515072,70.66311338418919,1.7685549717663267,438.8235336550541,41.91489367,1.1611861582426153,216.39205618456333
광주광역시 동구 지원1동,24010720,1715,9072,4269,40.1733427,18.90432099,0.0002,13,9,1,19,59,39,1,8,1,77,1081,10,0,10,38.04916143147416,0.915062356,133.2414907327258,164.85661522832794,0.4960493476916565,284.5435842542496,34.52997577487202,0.4818166607527284,201.76238250346907,16.711229946524064,1.4371657754010694,300.8021390374332,63.53674559529954,0.8325235349613636,230.08739913196945
광주광역시 동구 지원2동,24010730,3248,17893,8254,39.35061788,18.15235008,0.0003,21,21,5,26,88,35,0,11,15,87,1136,45,2,47,19.242588019032777,1.0231892809816885,190.87137670081685,214.7536557777308,0.3446629447672981,312.3107126100572,10.001826817683597,0.5884129013924411,144.44616098422907,70.66311338418919,1.7685549717663267,438.8235336550541,78.665296,0.9312050247269386,271.6129459875393
광주광역시 서구 양동,24020510,1064,3237,1894,56.17740232,32.8699413,0.0001,32,2,5,20,429,41,14,14,6,87,690,19,1,20,14.084768261446706,1.4437751229270663,51.95054141270423,90.22630850357524,1.0725660560643984,345.9686892762819,52.16572504708098,0.8286252354048964,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,56.78497879907302,1.278380346540672,276.3113446030676
광주광역시 서구 양3동,24020530,937,4284,2125,44.09411765,21.87208217,0.0001,15,5,2,0,30,17,1,7,0,20,145,7,0,7,10.584725638196602,0.5895039100980434,105.55659463854212,15.20467836,0.6599832915622389,142.0217209690894,24.131210368529253,0.6823435522841811,108.80925451861496,70.66311338418919,1.7685549717663267,438.8235336550541,30.14593193772876,0.9250964314276976,198.80277594532515
광주광역시 서구 농성1동,24020540,3820,11564,6668,57.28854229,33.0335524,0.0004,64,19,46,31,136,79,7,38,12,95,605,25,1,26,10.218849887003431,1.1330571505988958,118.58507880122406,28.04431711442656,1.586666608251586,304.7915095176453,75.82258272,0.5883264852790383,126.75603292191197,33.05344113134277,1.4500601660138015,352.2481602191829,36.78479771319319,1.1895276025358303,225.59519536499107
광주광역시 서구 농성2동,24020550,1791,4502,2833,63.21920226,39.78231897,0.0002,94,13,7,22,111,72,9,39,13,155,637,11,0,11,13.141693344812197,1.1167549911134562,158.41577186397123,90.22630850357524,1.0725660560643984,345.9686892762819,36.80876562232495,0.9587399417907894,173.36064711541857,70.66311338418919,1.7685549717663267,438.8235336550541,52.70997021372539,1.2291539901837427,279.1421604776815
